"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source","weeks"
"2019-05-10","(33) Tamil Nadu 33","171.61.235.217","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",2
"2019-03-13","(33) Tamil Nadu 33","171.61.235.70","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"Tamil Nadu Makkal Congress","Tamil Nadu Makkal Congress","AMechTurk",10
"2019-03-04","(32) Kerala 32","171.61.236.132","(2) Female 2","(17-24]","(04) ₹1,20,000 - ₹2,39,999 04","(5) Buddhist 5","(02) Primary or Lower 02","(2) Forward/General (except Brahmin) 2",1,NA,"NDA",NA,"AMechTurk",11
"2019-04-01","(33) Tamil Nadu 33","171.61.236.193","(2) Female 2","(17-24]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.236.208","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Aam Aadmi Party","Aam Aadmi Party","AMechTurk",7
"2019-04-25","(32) Kerala 32","171.61.236.240","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"Bahujan Samaj Party","Aam Aadmi Party","AMechTurk",4
"2019-03-04","(14) Manipur 14","171.61.236.92","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(03) Middle or Secondary 03","(5) Scheduled Tribes (ST) 5",1,NA,"NDA",NA,"AMechTurk",11
"2019-03-29","(33) Tamil Nadu 33","171.61.237.119","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","UPA","AMechTurk",8
"2019-03-04","(33) Tamil Nadu 33","171.61.237.131","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"Independent Candidate",NA,"AMechTurk",11
"2019-04-02","(01) Jammu & Kashmir 01","171.61.237.14","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(5) Buddhist 5","(03) Middle or Secondary 03","(5) Scheduled Tribes (ST) 5",1,1,"Bahujan Samaj Party","Jammu and Kashmir Peoples Democratic Party","AMechTurk",7
"2019-03-29","(33) Tamil Nadu 33","171.61.237.155","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",8
"2019-04-25","(33) Tamil Nadu 33","171.61.237.200","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",4
"2019-04-01","(33) Tamil Nadu 33","171.61.237.66","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","UPA","AMechTurk",7
"2019-03-05","(33) Tamil Nadu 33","171.61.237.85","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(6) Others 6",1,NA,"UPA",NA,"AMechTurk",11
"2019-04-01","(32) Kerala 32","171.61.238.103","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",7
"2019-04-01","(32) Kerala 32","171.61.238.14","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",7
"2019-04-30","(32) Kerala 32","171.61.238.18","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",3
"2019-04-01","(33) Tamil Nadu 33","171.61.238.20","(2) Female 2","(17-24]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Tamil Nadu Makkal Congress","Tamil Nadu Makkal Congress","AMechTurk",7
"2019-04-09","(33) Tamil Nadu 33","171.61.238.202","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",6
"2019-03-10","(33) Tamil Nadu 33","171.61.238.234","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",11
"2019-05-11","(33) Tamil Nadu 33","171.61.238.238","(1) Male 1","(34-44]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",2
"2019-04-01","(32) Kerala 32","171.61.238.39","(1) Male 1","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.238.40","(1) Male 1","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"Independent Candidate","Tamil Nadu Makkal Congress","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.238.52","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",7
"2019-04-01","(32) Kerala 32","171.61.238.55","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(5) Buddhist 5","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","UPA","AMechTurk",7
"2019-04-01","(32) Kerala 32","171.61.238.57","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(4) Sikh 4","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"UPA","UPA","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.238.59","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.238.60","(2) Female 2","(17-24]","(05) ₹2,40,000 - ₹5,99,999 05","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"UPA","Tamil Nadu Makkal Congress","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.238.73","(2) Female 2","(17-24]","(02) ₹60,000 - ₹89,999 02","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"Tamil Nadu Makkal Congress","Tamil Nadu Makkal Congress","AMechTurk",7
"2019-04-01","(32) Kerala 32","171.61.238.80","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",7
"2019-03-20","(33) Tamil Nadu 33","171.61.238.84","(2) Female 2","(34-44]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05",NA,1,1,NA,NA,"AMechTurk",9
"2019-04-09","(33) Tamil Nadu 33","171.61.239.107","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",6
"2019-04-01","(32) Kerala 32","171.61.239.157","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",7
"2019-03-08","(33) Tamil Nadu 33","171.61.239.188","(2) Female 2","(17-24]","(01) Less than ₹60,000 01","(1) Hindu 1","(02) Primary or Lower 02","(4) Scheduled Castes (SC) 4",1,NA,"NDA",NA,"AMechTurk",11
"2019-03-23","(33) Tamil Nadu 33","171.61.239.224","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",9
"2019-04-08",NA,"171.61.239.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AMechTurk",6
"2019-03-30","(33) Tamil Nadu 33","171.61.239.63","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-03-08","(33) Tamil Nadu 33","171.61.240.57","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(2) Muslim 2","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"UPA",NA,"AMechTurk",11
"2019-04-12","(33) Tamil Nadu 33","171.61.241.130","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",6
"2019-03-23","(33) Tamil Nadu 33","171.61.241.144","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(2) Muslim 2","(03) Middle or Secondary 03","(5) Scheduled Tribes (ST) 5",1,1,"NDA","NDA","AMechTurk",9
"2019-03-27","(33) Tamil Nadu 33","171.61.241.214","(2) Female 2","(17-24]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",8
"2019-05-01","(33) Tamil Nadu 33","171.61.241.248","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",3
"2019-03-23","(33) Tamil Nadu 33","171.61.241.69","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05",NA,1,1,"NDA","UPA","AMechTurk",9
"2019-03-27","(33) Tamil Nadu 33","171.61.242.56","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",8
"2019-03-23","(33) Tamil Nadu 33","171.61.242.88","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",9
"2019-03-27","(33) Tamil Nadu 33","171.61.243.215","(2) Female 2","(17-24]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",8
"2019-03-29","(33) Tamil Nadu 33","171.61.243.215","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"NDA","Aam Aadmi Party","AMechTurk",8
"2019-02-24","(27) Maharashtra 27","171.61.244.107","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(03) Middle or Secondary 03","(6) Others 6",1,NA,"Maharashtra Navnirman Sena",NA,"AMechTurk",13
"2019-05-01","(33) Tamil Nadu 33","171.61.244.184","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",3
"2019-04-01","(32) Kerala 32","171.61.244.229","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",1,1,"NDA","NDA","AMechTurk",7
"2019-04-30","(33) Tamil Nadu 33","171.61.245.116","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","UPA","AMechTurk",3
"2019-04-30","(33) Tamil Nadu 33","171.61.245.116","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","UPA","AMechTurk",3
"2019-04-30","(33) Tamil Nadu 33","171.61.245.116","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",NA,NA,NA,NA,"AMechTurk",3
"2019-04-25","(33) Tamil Nadu 33","171.61.245.116","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"NDA","NDA","AMechTurk",4
"2019-04-01","(33) Tamil Nadu 33","171.61.245.154","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",7
"2019-04-01","(33) Tamil Nadu 33","171.61.245.36","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",7
"2019-03-27","(07) Delhi 07","171.61.245.36","(1) Male 1","(17-24]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",8
"2019-03-04",NA,"171.61.245.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AMechTurk",11
"2019-04-25","(33) Tamil Nadu 33","171.61.245.70","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",4
"2019-04-03","(33) Tamil Nadu 33","171.61.245.91","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",NA,1,"NDA","NDA","AMechTurk",7
"2019-04-12","(33) Tamil Nadu 33","171.61.246.128","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",0,1,"NDA","NDA","AMechTurk",6
"2019-03-08","(33) Tamil Nadu 33","171.61.246.22","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",0,NA,"UPA",NA,"AMechTurk",11
"2019-03-08","(33) Tamil Nadu 33","171.61.246.22","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,NA,"UPA",NA,"AMechTurk",11
"2019-03-08","(33) Tamil Nadu 33","171.61.246.252","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"UPA",NA,"AMechTurk",11
"2019-04-25","(33) Tamil Nadu 33","171.61.246.32","(2) Female 2","(34-44]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,NA,NA,NA,NA,"AMechTurk",4
"2019-04-01","(32) Kerala 32","171.61.246.65","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",7
"2019-03-29","(33) Tamil Nadu 33","171.61.247.150","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(01) No Formal Edu 01","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-03-29","(33) Tamil Nadu 33","171.61.247.155","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(01) No Formal Edu 01","(2) Forward/General (except Brahmin) 2",1,1,"NDA","UPA","AMechTurk",8
"2019-03-30","(33) Tamil Nadu 33","171.61.247.171","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(01) No Formal Edu 01","(5) Scheduled Tribes (ST) 5",1,1,"Aam Aadmi Party","NDA","AMechTurk",8
"2019-03-30","(33) Tamil Nadu 33","171.61.247.189","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(3) Christian 3","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,1,"NDA","NDA","AMechTurk",8
"2019-03-29","(33) Tamil Nadu 33","171.61.247.208","(1) Male 1",NA,"(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4",1,1,"UPA","UPA","AMechTurk",8
"2019-03-30","(33) Tamil Nadu 33","171.61.247.246","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(2) Muslim 2","(05) Some Graduate or Higher 05",NA,1,1,"NDA","NDA","AMechTurk",8
"2019-04-01","(33) Tamil Nadu 33","171.61.247.41","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",7
"2019-03-30","(33) Tamil Nadu 33","171.61.249.107","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-05-16","(33) Tamil Nadu 33","171.61.249.128","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"Independent Candidate","Independent Candidate","AMechTurk",1
"2019-03-16","(33) Tamil Nadu 33","171.61.249.131","(2) Female 2","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"Aam Aadmi Party","NDA","AMechTurk",10
"2019-05-06","(33) Tamil Nadu 33","171.61.249.16","(2) Female 2","(24-34]","(04) ₹1,20,000 - ₹2,39,999 04","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",2
"2019-03-08","(33) Tamil Nadu 33","171.61.249.164","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"UPA",NA,"AMechTurk",11
"2019-05-10","(24) Gujarat 24","171.61.249.169","(1) Male 1","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(6) Jain 6","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"UPA","UPA","AMechTurk",2
"2019-03-12","(33) Tamil Nadu 33","171.61.249.49","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"UPA","UPA","AMechTurk",10
"2019-04-25","(33) Tamil Nadu 33","171.61.250.139","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",4
"2019-03-29","(33) Tamil Nadu 33","171.61.250.191","(2) Female 2","(24-34]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","UPA","AMechTurk",8
"2019-03-26","(32) Kerala 32","171.61.250.253","(1) Male 1","(24-34]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5",NA,1,"UPA","UPA","AMechTurk",8
"2019-03-29","(32) Kerala 32","171.61.250.253","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",8
"2019-03-08","(33) Tamil Nadu 33","171.61.251.19","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"UPA",NA,"AMechTurk",11
"2019-03-27","(33) Tamil Nadu 33","171.61.251.248","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05",NA,1,1,"UPA","UPA","AMechTurk",8
"2019-03-08","(33) Tamil Nadu 33","171.61.251.35","(1) Male 1","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"UPA",NA,"AMechTurk",11
"2019-03-08","(33) Tamil Nadu 33","171.61.251.50","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",1,NA,"UPA",NA,"AMechTurk",11
"2019-03-30",NA,"171.61.42.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-04-07","(09) Uttar Pradesh 09","171.76.136.121","(2) Female 2","(24-34]","(02) ₹60,000 - ₹89,999 02","(2) Muslim 2","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"Other","UPA","SubjectPool",7
"2019-03-09","(09) Uttar Pradesh 09","171.76.155.127","(2) Female 2","(17-24]","(06) ₹6,00,000 and over 06","(1) Hindu 1"," (04) Higher Secondary 04","(6) Others 6",1,NA,"Aam Aadmi Party",NA,"SubjectPool",11
"2019-03-11",NA,"171.76.231.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",10
"2019-04-07","(19) West Bengal 19","171.76.236.68","(2) Female 2","(54-64]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","SubjectPool",7
"2019-03-26",NA,"171.76.240.147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SubjectPool",8
"2019-05-18","(33) Tamil Nadu 33","171.76.41.25","(2) Female 2","(54-64]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",1
"2019-03-23","(33) Tamil Nadu 33","171.76.44.2","(2) Female 2","(34-44]","(03) ₹90,000 - ₹1,19,999 03","(7) Other 7","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",9
"2019-04-10","(33) Tamil Nadu 33","171.76.50.85","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",6
"2019-03-28","(33) Tamil Nadu 33","171.76.52.103","(2) Female 2","(24-34]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3",1,1,"NDA","NDA","AMechTurk",8
"2019-04-16","(33) Tamil Nadu 33","171.76.54.67","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",5
"2019-04-16","(33) Tamil Nadu 33","171.76.54.67","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",5
"2019-03-27","(33) Tamil Nadu 33","171.76.55.113","(2) Female 2","(54-64]","(05) ₹2,40,000 - ₹5,99,999 05","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,1,"NDA","NDA","AMechTurk",8
"2019-04-26","(28) Andhra Pradesh 28","171.78.139.28","(1) Male 1","(24-34]","(06) ₹6,00,000 and over 06","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,1,1,"UPA","NDA","AMechTurk",4
"2019-04-30","(33) Tamil Nadu 33","171.78.152.20","(2) Female 2","(34-44]","(02) ₹60,000 - ₹89,999 02","(7) Other 7","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",3
"2019-04-16","(33) Tamil Nadu 33","171.78.152.60","(1) Male 1","(34-44]","(04) ₹1,20,000 - ₹2,39,999 04","(3) Christian 3","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"UPA","UPA","AMechTurk",5
"2019-03-18","(33) Tamil Nadu 33","171.78.153.36","(2) Female 2","(34-44]","(03) ₹90,000 - ₹1,19,999 03","(1) Hindu 1","(05) Some Graduate or Higher 05","(6) Others 6",1,1,"NDA","NDA","AMechTurk",9
"2019-04-03","(33) Tamil Nadu 33","171.78.154.167","(1) Male 1","(54-64]","(02) ₹60,000 - ₹89,999 02","(1) Hindu 1","(05) Some Graduate or Higher 05",NA,NA,1,"UPA","UPA","AMechTurk",7
"2019-03-05","(33) Tamil Nadu 33","171.78.154.96","(1) Male 1","(34-44]","(01) Less than ₹60,000 01","(1) Hindu 1","(05) Some Graduate or Higher 05","(1) Brahmin 1",1,NA,"NDA",NA,"AMechTurk",11
