states,rurality,age_cat,education_level,gender,totcount,zones
(08) Rajasthan 08,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 189977,(01) North 01
(08) Rajasthan 08,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 381308,(01) North 01
(08) Rajasthan 08,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 253691,(01) North 01
(08) Rajasthan 08,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 191913,(01) North 01
(08) Rajasthan 08,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1, 104113,(01) North 01
(08) Rajasthan 08,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  56776,(01) North 01
(09) Uttar Pradesh 09,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 753222,(02) North-Central 02
(09) Uttar Pradesh 09,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,1180805,(02) North-Central 02
(09) Uttar Pradesh 09,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 638556,(02) North-Central 02
(09) Uttar Pradesh 09,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 406634,(02) North-Central 02
(09) Uttar Pradesh 09,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1, 230087,(02) North-Central 02
(09) Uttar Pradesh 09,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1, 108412,(02) North-Central 02
(09) Uttar Pradesh 09,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 483397,(02) North-Central 02
(09) Uttar Pradesh 09,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 929413,(02) North-Central 02
(09) Uttar Pradesh 09,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 648019,(02) North-Central 02
(09) Uttar Pradesh 09,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 486102,(02) North-Central 02
(09) Uttar Pradesh 09,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1, 289968,(02) North-Central 02
(09) Uttar Pradesh 09,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1, 165808,(02) North-Central 02
(10) Bihar 10,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 233723,(02) North-Central 02
(10) Bihar 10,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 451458,(02) North-Central 02
(10) Bihar 10,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 394631,(02) North-Central 02
(10) Bihar 10,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 216703,(02) North-Central 02
(10) Bihar 10,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1, 115147,(02) North-Central 02
(10) Bihar 10,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  71270,(02) North-Central 02
(10) Bihar 10,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 112055,(02) North-Central 02
(10) Bihar 10,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 247262,(02) North-Central 02
(10) Bihar 10,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 205592,(02) North-Central 02
(10) Bihar 10,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 134857,(02) North-Central 02
(10) Bihar 10,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  83374,(02) North-Central 02
(10) Bihar 10,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  49891,(02) North-Central 02
(11) Sikkim 11,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   1530,(04) Eastern 04
(11) Sikkim 11,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   4312,(04) Eastern 04
(11) Sikkim 11,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   1859,(04) Eastern 04
(11) Sikkim 11,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,    798,(04) Eastern 04
(11) Sikkim 11,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    268,(04) Eastern 04
(11) Sikkim 11,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    105,(04) Eastern 04
(11) Sikkim 11,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   1312,(04) Eastern 04
(11) Sikkim 11,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   3984,(04) Eastern 04
(11) Sikkim 11,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   2541,(04) Eastern 04
(11) Sikkim 11,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   1585,(04) Eastern 04
(11) Sikkim 11,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    722,(04) Eastern 04
(11) Sikkim 11,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    249,(04) Eastern 04
(12) Arunachal Pradesh 12,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   2937,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   8384,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   4579,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   2646,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    739,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    155,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   2139,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   6195,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   4455,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   3102,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    879,(03) North-Eastern 03
(12) Arunachal Pradesh 12,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    159,(03) North-Eastern 03
(13) Nagaland 13,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   4158,(03) North-Eastern 03
(13) Nagaland 13,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  11000,(03) North-Eastern 03
(13) Nagaland 13,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   5252,(03) North-Eastern 03
(13) Nagaland 13,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   2618,(03) North-Eastern 03
(13) Nagaland 13,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    982,(03) North-Eastern 03
(13) Nagaland 13,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    479,(03) North-Eastern 03
(13) Nagaland 13,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   4093,(03) North-Eastern 03
(13) Nagaland 13,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  11969,(03) North-Eastern 03
(13) Nagaland 13,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   6664,(03) North-Eastern 03
(13) Nagaland 13,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   3640,(03) North-Eastern 03
(13) Nagaland 13,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   1464,(03) North-Eastern 03
(13) Nagaland 13,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    669,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   8844,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  22813,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  17341,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  10676,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   4626,(03) North-Eastern 03
(14) Manipur 14,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,   1891,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   5900,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  19987,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  18554,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  13561,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   7211,(03) North-Eastern 03
(14) Manipur 14,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,   3339,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,    710,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   2514,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   1776,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,    793,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    246,(03) North-Eastern 03
(15) Mizoram 15,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    105,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   2516,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   8515,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   6220,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   3575,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   1578,(03) North-Eastern 03
(15) Mizoram 15,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    958,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   4809,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  12185,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  10121,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   5391,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   1769,(03) North-Eastern 03
(16) Tripura 16,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    578,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   4698,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  13114,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  13683,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  11648,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   7471,(03) North-Eastern 03
(16) Tripura 16,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,   3114,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   2551,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,   6467,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   3410,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   1491,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,    603,(03) North-Eastern 03
(17) Meghalaya 17,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,    313,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,   4107,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  11567,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,   7183,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,   4437,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,   2604,(03) North-Eastern 03
(17) Meghalaya 17,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,   1498,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  38794,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 117807,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  97736,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  52400,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  23016,(03) North-Eastern 03
(18) Assam 18,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  10796,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  27213,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1,  79898,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  75238,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  60789,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  35882,(03) North-Eastern 03
(18) Assam 18,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  19117,(03) North-Eastern 03
(19) West Bengal 19,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 177924,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 345472,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 236241,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 139700,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  95914,(04) Eastern 04
(19) West Bengal 19,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  46567,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 214422,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 525104,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 454925,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 367040,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1, 291095,(04) Eastern 04
(19) West Bengal 19,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1, 189172,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  54723,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 113915,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  80294,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  43718,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  19529,(04) Eastern 04
(20) Jharkhand 20,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,   8747,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  72775,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 185634,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 141344,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  97504,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  56680,(04) Eastern 04
(20) Jharkhand 20,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  26295,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  74096,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 226308,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 186334,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  80834,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  38707,(04) Eastern 04
(21) Orissa 21,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  18903,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  63052,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 157581,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 142267,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 102969,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  54515,(04) Eastern 04
(21) Orissa 21,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  24898,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  32076,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 105965,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  72624,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  29105,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  11958,(04) Eastern 04
(22) Chhattisgarh 22,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,   4988,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  44003,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 129147,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 105317,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  73039,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  33865,(04) Eastern 04
(22) Chhattisgarh 22,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  16261,(04) Eastern 04
(23) Madhya Pradesh 23,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 118301,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 244708,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 147194,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  76703,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  34691,(02) North-Central 02
(23) Madhya Pradesh 23,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  18742,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(17-24],(05) Some Graduate or Higher 05,(1) Male 1, 182883,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 434723,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(34-44],(05) Some Graduate or Higher 05,(1) Male 1, 327204,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(44-54],(05) Some Graduate or Higher 05,(1) Male 1, 252094,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(54-64],(05) Some Graduate or Higher 05,(1) Male 1, 134687,(02) North-Central 02
(23) Madhya Pradesh 23,(1) urban 1,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  76134,(02) North-Central 02
(24) Gujarat 24,(0) rural 0,(17-24],(05) Some Graduate or Higher 05,(1) Male 1,  88952,(05) Western 05
(24) Gujarat 24,(0) rural 0,(24-34],(05) Some Graduate or Higher 05,(1) Male 1, 167595,(05) Western 05
(24) Gujarat 24,(0) rural 0,(34-44],(05) Some Graduate or Higher 05,(1) Male 1,  99703,(05) Western 05
(24) Gujarat 24,(0) rural 0,(44-54],(05) Some Graduate or Higher 05,(1) Male 1,  55901,(05) Western 05
(24) Gujarat 24,(0) rural 0,(54-64],(05) Some Graduate or Higher 05,(1) Male 1,  28260,(05) Western 05
(24) Gujarat 24,(0) rural 0,(64-100],(05) Some Graduate or Higher 05,(1) Male 1,  10155,(05) Western 05
